superior_frontal_gyrus_left,superior_frontal_gyrus_right,orbitofrontal_cortex_left,orbitofrontal_cortex_right,dorsolateral_frontal_cortex_left,dorsolateral_frontal_cortex_right,paracentral_lobule_left,paracentral_lobule_right,postcentral_gyrus_left,postcentral_gyrus_right,dorsolateral_parietal_cortex_left,dorsolateral_parietal_cortex_right,precuneus_left,precuneus_right,anterior_cingulate_cortex_left,anterior_cingulate_cortex_right,posterior_cingulate_cortex_left,posterior_cingulate_cortex_right,isthmus_cingulate_cortex_left,isthmus_cingulate_cortex_right,lateral_temporal_cortex_left,lateral_temporal_cortex_right,mesial_temporal_cortex_left,mesial_temporal_cortex_right,lateral_occipital_cortex_left,lateral_occipital_cortex_right,pericalcarine_cortex_left,pericalcarine_cortex_right,lingual_gyrus_left,lingual_gyrus_right,cuneus_left,cuneus_right,insula_left,insula_right,cerebellar_cortex_left,cerebellar_cortex_right,thalamus_left,thalamus_right,caudate_left,caudate_right,putamen_left,putamen_right,globus_pallidus_left,globus_pallidus_right,brainstem_wo_pons,pons,hippocampus_left,hippocampus_right,amygdala_left,amygdala_right,ventral_diencephalon_left,ventral_diencephalon_right
1.2389611,1.2275318,1.242203,1.2519871,1.2807865,1.2806104,1.3131877,1.3169968,1.112016,1.1639388,1.2309585,1.2781739,1.5269294,1.4853779,1.0794619,1.0283927,1.3658773,1.3720175,1.3338189,1.3430424,1.088051,1.1072147,1.1130927,1.0523093,1.3363725,1.3383446,1.5578511,1.5384701,1.4338223,1.3756783,1.4307096,1.3648561,1.1209602,1.1427273,1.2282712,1.2452414,1.1553224,1.1598223,0.92937005,0.9586813,1.6694338,1.6610558,1.2908376,1.2563025,0.93702084,0.9209354,0.85106575,0.88139963,0.85064125,0.867308,0.9501743,0.9227003
1.2612685,1.297494,1.2073803,1.2385124,1.3542315,1.3868856,1.1728865,1.1916583,1.1920143,1.2122452,1.249112,1.2519765,1.3618646,1.4296603,1.0362123,1.0485861,1.2607781,1.2870734,1.2748858,1.308867,1.1350173,1.1596661,1.0802623,1.0968271,1.3837405,1.3949893,1.5671982,1.7154126,1.436728,1.4615673,1.3748817,1.4318947,1.1368842,1.1587456,1.1952918,1.1517928,1.1441228,1.1719317,1.1689484,1.1754838,1.4648393,1.4795389,1.1246712,1.1417176,0.9202292,0.92529523,0.9037085,0.9134131,0.8739351,0.9004974,0.93088067,0.9486618
1.1997454,1.2217532,1.2113442,1.2374171,1.3185456,1.3238697,1.1350837,1.1233615,1.1357803,1.1447058,1.1960698,1.1851715,1.3579816,1.433683,1.0313835,1.0358876,1.2517163,1.2850298,1.2816716,1.2918142,1.1211658,1.1170313,1.0509442,1.0259727,1.3256828,1.3181299,1.4958454,1.6497043,1.3783219,1.4030827,1.308087,1.3663572,1.1425431,1.1420882,1.1594701,1.1164286,1.1127753,1.1583574,1.1317595,1.0871745,1.4726268,1.5043702,1.202785,1.2160125,0.92651045,0.922378,0.9061971,0.88720196,0.90506065,0.8872572,0.97676635,0.9787581
1.4590461,1.4618149,1.376373,1.3695852,1.5715628,1.5888208,1.4131416,1.3984703,1.377366,1.4204036,1.4413382,1.445438,1.5872535,1.6048391,1.2680488,1.2661549,1.5528344,1.5629112,1.4603153,1.4943471,1.2776288,1.2834773,1.1859751,1.1835663,1.468163,1.4546748,1.784677,1.9267524,1.5682164,1.5466021,1.6018982,1.5867869,1.323156,1.3174965,1.173452,1.1767999,1.1895657,1.1909715,1.2139479,1.1969172,1.5630549,1.5463768,1.0958745,1.1174569,0.93461597,0.95346856,0.98698854,0.99345386,0.9590753,0.9615004,0.9442532,0.9399149
1.3766612,1.3743358,1.3438128,1.3578295,1.4670535,1.4636925,1.3905945,1.3813668,1.3553632,1.3689249,1.3848507,1.3687751,1.5868255,1.5853895,1.2721069,1.2735653,1.5420115,1.548775,1.4581407,1.5030764,1.2710613,1.2621491,1.1948146,1.1642435,1.4367007,1.4628695,1.779788,1.9165256,1.6148332,1.5854777,1.6301583,1.6268181,1.301804,1.2913407,1.207318,1.2076834,1.1885096,1.2187625,1.1399163,1.1236271,1.4507776,1.440252,1.1418065,1.1362367,0.9628888,0.95694846,1.0057347,0.98845524,0.99030733,0.96595216,0.9968922,1.0127547
1.3350343,1.3159925,1.2412857,1.2155997,1.3160837,1.3264397,1.3346052,1.3606757,1.1673336,1.181274,1.2292882,1.2192438,1.4379642,1.4559238,1.1659006,1.0616143,1.422353,1.3834095,1.3387266,1.3410699,1.1440837,1.1495895,1.1271203,1.1429933,1.2788827,1.2970262,1.584803,1.6398563,1.423514,1.411019,1.3767565,1.4008179,1.1724817,1.1627301,1.1687336,1.1815732,1.0742692,1.0770007,0.9379385,0.9191843,1.3908849,1.3712258,1.0209274,1.0408683,0.87013304,0.91833204,0.93488395,0.93776554,0.920268,0.9442627,0.8708918,0.8872167
1.3444673,1.3414736,1.288591,1.2820526,1.348888,1.3488371,1.3809174,1.3990828,1.1967356,1.1848702,1.2600296,1.223286,1.5451941,1.53826,1.230115,1.1128701,1.5179651,1.4881271,1.4291831,1.4268292,1.17141,1.1602157,1.149948,1.1554936,1.2545435,1.2630243,1.6105791,1.6785475,1.4595473,1.4451329,1.4164065,1.4170177,1.2287256,1.2128204,1.1861101,1.1916175,1.0972154,1.1118125,0.91797245,0.8959273,1.4225341,1.4022367,1.1264696,1.123228,0.89546806,0.9238404,0.95702964,0.94962317,0.95175904,0.93974733,0.93819755,0.95725775
1.3095374,1.2947391,1.2661124,1.274378,1.3973424,1.3580179,1.3118024,1.2968175,1.2450022,1.1940489,1.3043505,1.2803384,1.4653144,1.4827827,1.1571484,1.0792284,1.3917958,1.3799669,1.2254267,1.3403409,1.1735884,1.1837127,1.1615015,1.1713433,1.3843191,1.3954773,1.6685721,1.8383752,1.4764084,1.5028827,1.5120785,1.5018039,1.1537987,1.147618,1.2005606,1.1889092,1.1623536,1.1649488,0.8938923,0.9004112,1.4532009,1.4588832,1.1076883,1.118852,0.9318113,0.9405013,0.93180674,0.9300205,0.95824784,0.92178094,0.9729256,0.97507316
1.3411773,1.352618,1.2901481,1.3068656,1.4084592,1.4360241,1.3442864,1.3528254,1.2063204,1.2514244,1.3163365,1.3181683,1.5406619,1.5451304,1.207586,1.1130434,1.4184353,1.4239857,1.2841636,1.3799267,1.2080672,1.253864,1.1783408,1.1975409,1.3785622,1.3362845,1.623701,1.5946058,1.4565278,1.3882377,1.5414895,1.4775829,1.1489515,1.167267,1.3149229,1.3096894,1.1499796,1.1712837,0.8926512,0.91341573,1.4752759,1.511277,1.1245005,1.1677613,0.9504148,0.9409496,0.9591308,0.9525669,0.9461266,0.95409405,1.0089012,1.0069779
1.1313189,1.1370691,1.1922519,1.1935902,1.1792657,1.2346908,1.1703782,1.1503303,1.0773116,1.1499169,1.1432997,1.1729026,1.3235316,1.300736,1.0720568,1.0423311,1.218741,1.220629,1.1566124,1.1578672,1.1070093,1.1121827,1.0459908,1.0627248,1.2966276,1.3036299,1.3999755,1.4885988,1.3190693,1.2964513,1.2711483,1.3171684,1.0608008,1.1113398,1.0494583,1.0605006,0.98063815,0.97702956,0.88937956,0.9127129,1.3013086,1.2985519,0.99468106,1.0015441,0.8554984,0.9116161,0.8777873,0.8641785,0.89028734,0.9035266,0.8853505,0.8916754
1.3058515,1.2926224,1.2788486,1.2813904,1.4036963,1.4587752,1.3938222,1.3470358,1.270914,1.3758997,1.3352202,1.377287,1.6303595,1.5462592,1.1738547,1.1180133,1.4258989,1.4326657,1.3602908,1.3351597,1.2414635,1.2646018,1.2112305,1.2311312,1.5379843,1.5686836,1.7525643,1.8393316,1.6324595,1.5964345,1.480168,1.5181363,1.1756837,1.2004691,1.1630931,1.193901,1.0515149,1.0557431,0.95156425,0.9827002,1.4585996,1.4443434,1.0892107,1.0967616,0.9359373,0.924903,0.9223098,0.93085647,0.9780594,0.94548076,0.9803872,1.0089438
1.397776,1.4053036,1.3908993,1.3949697,1.4642802,1.5070945,1.3132716,1.2658281,1.3290601,1.3404583,1.3961008,1.4268165,1.5969889,1.5700768,1.3123771,1.2502686,1.509353,1.4417688,1.3520117,1.3507886,1.2765341,1.297507,1.1686205,1.1831197,1.4795998,1.4924576,1.5934387,1.66958,1.5012652,1.465538,1.5527978,1.5274423,1.2584585,1.2879033,1.1507586,1.1220918,1.1710635,1.1799182,1.0030262,0.9963238,1.4785345,1.5012882,1.0539439,1.0637816,0.8719433,0.9194295,0.9232979,0.91009194,0.93515396,0.9365408,0.94139063,0.93358415
1.3035384,1.3259438,1.2951306,1.2987043,1.3486761,1.417199,1.2896398,1.2598038,1.2614541,1.3133543,1.2987233,1.3710682,1.5155638,1.4934868,1.24537,1.1651391,1.3987164,1.3657656,1.2957951,1.293521,1.2272003,1.2800144,1.1549193,1.195927,1.4661236,1.5200354,1.6335555,1.7683986,1.5382893,1.5496871,1.5905331,1.5743835,1.1744099,1.2355974,1.1994919,1.2132146,1.1377972,1.1567595,0.94566095,0.95841396,1.4334797,1.45397,1.0880117,1.1137959,0.8988727,0.92978644,0.9421498,0.9454398,0.92249024,1.0146947,0.9548903,0.9778743
1.0226204,1.0172706,1.0082792,1.0071421,1.0888677,1.1131766,1.033762,1.0232145,1.0112691,1.0343268,1.0172668,0.9992975,1.2196687,1.1510619,0.8845545,0.83811086,1.0693195,1.09043,1.1011147,1.1171546,0.94393075,0.96814454,0.89264804,0.91566175,1.0418842,1.0406575,1.1400588,1.2031267,1.0603848,1.0349745,1.1015006,1.099382,0.89488846,0.9278665,1.0043418,1.0040907,0.94274145,0.93898296,0.6632064,0.7032945,1.2513849,1.2496191,1.0083187,0.9872109,0.7980949,0.89513564,0.77957314,0.77728945,0.79828376,0.804895,0.8231932,0.8019592
1.0758611,1.0843599,1.0216761,1.0542884,1.1170281,1.229496,1.1236167,1.1345288,1.0781672,1.1808238,1.035735,1.097861,1.2742845,1.2054801,0.90694755,0.887143,1.0928963,1.1283,1.0901531,1.1278241,0.93920994,1.0461638,0.9277864,0.9853071,1.0416328,1.1388408,1.264473,1.2952883,1.1510737,1.142392,1.1937351,1.2079283,0.9059445,0.99931604,1.0726563,1.1066697,0.97084475,0.9996387,0.67653704,0.73288745,1.3888028,1.4048401,1.0686946,1.0943924,0.8320017,0.89970684,0.77143276,0.80222696,0.81614876,0.87075174,0.86491436,0.8432947
1.0594399,1.0845627,1.1559429,1.1668305,1.1412761,1.1381707,1.0843741,1.1087517,1.0782177,1.0413594,1.0634394,1.053121,1.266595,1.2711588,1.093387,1.092695,1.1977615,1.2192189,1.1591105,1.2543288,1.0912569,1.0717419,1.0700169,1.0611303,1.1409748,1.1070037,1.3995868,1.423826,1.2508005,1.2490875,1.2330043,1.2617481,1.1518267,1.1378247,1.0742548,1.0547359,0.97713387,0.9677396,0.7920409,0.81444454,1.312645,1.3118461,1.0112525,0.9988222,0.84081036,0.91326517,0.89566886,0.9081129,0.90406567,0.9081921,0.87590104,0.8643908
1.1886771,1.1612531,1.2206624,1.214634,1.2605331,1.2465965,1.2119248,1.1943918,1.135036,1.1257262,1.2396095,1.2054042,1.4955873,1.4577531,1.0725383,0.99106693,1.3180575,1.3366429,1.2919483,1.3321218,1.1628767,1.1326472,1.1206528,1.0848943,1.3531717,1.28988,1.5195465,1.5721375,1.4123366,1.4103619,1.4188244,1.439267,1.1035361,1.0888643,1.239197,1.2454222,1.0220491,1.0069075,0.93475014,0.98261136,1.3784271,1.3752358,1.011878,0.98444676,0.83880293,0.9175998,0.8038296,0.82110107,0.7710027,0.7716544,0.81924397,0.81218445
1.2314199,1.2675377,1.176247,1.2226168,1.3223255,1.3054832,1.2568684,1.2799734,1.2416087,1.204,1.2074332,1.189182,1.4642714,1.4511609,1.2001591,1.1440532,1.3749682,1.3720367,1.3681521,1.3707631,1.1087352,1.0614043,1.0882468,1.0634897,1.122123,1.076745,1.4667151,1.4363263,1.343454,1.3086038,1.3574057,1.3526464,1.2350395,1.1574415,1.1410707,1.1248678,1.185333,1.1958873,1.1767743,1.1971948,1.5193967,1.5520545,1.1586415,1.1962886,0.89644253,0.9284664,0.98868996,1.000061,0.9830246,0.9454324,0.9765466,0.99032694
1.3531675,1.3524169,1.3079338,1.29864,1.450296,1.430624,1.2758157,1.3005837,1.2621303,1.265278,1.3319641,1.3147705,1.5586253,1.5068861,1.227363,1.1650041,1.4774265,1.5053248,1.4883522,1.5146966,1.203723,1.2356861,1.1609128,1.1911155,1.5368414,1.5153786,1.8843403,2.0092685,1.6597649,1.6785716,1.6541328,1.7140827,1.2537724,1.2338295,1.2415042,1.2539616,1.309545,1.3049393,1.2426425,1.237192,1.4735775,1.4691495,1.0277742,1.0492555,0.9490945,0.94626755,0.96718353,0.9522842,0.8991388,0.8897506,0.9764101,0.9727433
1.2227844,1.2275739,1.1682075,1.1849542,1.2353816,1.2616285,1.168568,1.1230043,1.0857961,1.0865874,1.1146855,1.1075993,1.3389375,1.2817312,1.1715832,1.0729681,1.2483641,1.2070913,1.2274325,1.2514106,1.0496396,1.0576202,1.0370156,1.0449486,1.132794,1.0872023,1.4970407,1.5252861,1.339147,1.3038663,1.1845791,1.2108308,1.1208642,1.1375848,1.011546,1.0160612,1.1088998,1.1428808,1.0713749,1.0869107,1.4175622,1.3872637,1.0873225,1.0562775,0.80689526,0.90511274,0.92973125,0.9134082,0.87386054,0.8396712,0.9055156,0.92280424
1.3183933,1.3103887,1.3074745,1.3085046,1.3738148,1.3633864,1.2331768,1.2249103,1.2377986,1.2221165,1.2573988,1.252285,1.4554374,1.3968606,1.2151403,1.2575967,1.3608397,1.3453499,1.2667007,1.2832816,1.1790495,1.170399,1.1787981,1.1618629,1.2478534,1.2508,1.7782694,1.7492399,1.4954029,1.4580114,1.4076707,1.3524778,1.2443295,1.2387604,1.1234059,1.1256402,1.2282656,1.2298434,1.1189831,1.1497644,1.5704403,1.5595961,1.102434,1.095701,0.8720767,0.92084545,0.9932266,0.98712766,0.9309602,0.89651996,0.9481096,0.93080896
1.4807272,1.4800934,1.4089892,1.3953848,1.5777915,1.5258405,1.4744693,1.4404694,1.3857405,1.3940638,1.4302567,1.4148701,1.706594,1.6721745,1.3642256,1.347623,1.6129421,1.5668216,1.5027512,1.5891562,1.323099,1.2817026,1.2582717,1.2248228,1.4817142,1.4924684,1.870915,1.9830285,1.6757525,1.625893,1.6343734,1.7449659,1.3484151,1.2955457,1.1788297,1.1584532,1.2591434,1.2782727,1.1372666,1.1489362,1.5634793,1.5181091,1.1050402,1.0960904,0.90983963,0.93666774,1.0220408,0.9881712,0.94599867,0.9479635,0.99748456,0.98766273
1.3713702,1.3751024,1.2424785,1.2554237,1.407306,1.4823165,1.300472,1.3085449,1.2250321,1.2719206,1.3180336,1.332788,1.5120791,1.5455446,1.1460137,1.1316438,1.402873,1.4459589,1.4006294,1.4632778,1.1930279,1.2226372,1.2156547,1.2276193,1.4222856,1.448765,1.7082636,1.8840388,1.5391392,1.6084424,1.5560535,1.6049117,1.1620545,1.1730613,1.3753093,1.3594226,1.2497158,1.2696867,1.1830064,1.1968309,1.4552321,1.4465325,1.0958242,1.1441224,0.966472,0.9543932,1.0016567,1.0365846,0.9369468,0.9656881,0.9690262,0.9876162
1.3073078,1.2873783,1.2055345,1.190196,1.3452803,1.3389549,1.3246721,1.3650073,1.2512827,1.2811584,1.3044859,1.2955929,1.5136205,1.4571245,1.0611852,1.012525,1.3049729,1.3020465,1.3002354,1.2606869,1.1471628,1.1409636,1.1277285,1.0953727,1.3099797,1.2952523,1.3097908,1.3411596,1.2964383,1.2103539,1.3735895,1.33182,1.0970099,1.1159909,1.1546043,1.1499276,1.112856,1.0965071,0.9543473,0.9566544,1.4545645,1.3941977,1.1182125,1.1162337,0.9049822,0.9242052,0.98210007,0.928405,0.9435507,0.9329617,0.890571,0.8947732
1.3325909,1.3403425,1.2444279,1.2533773,1.3988748,1.4095403,1.4204158,1.4826447,1.3066559,1.3175389,1.3035432,1.348076,1.5357121,1.5623175,1.0837243,0.97998273,1.4132968,1.5576379,1.3429173,1.3593802,1.1544265,1.1746281,1.1774219,1.1736566,1.4231331,1.4218719,1.6751714,1.8055714,1.4884888,1.470797,1.4924382,1.5298706,1.0823281,1.0825605,1.1091955,1.0851861,1.1379339,1.1653104,1.1071868,1.1137384,1.5331472,1.5688378,1.0859916,1.1048032,0.94999605,0.92140836,0.97161585,0.9648002,0.94916713,0.9204038,0.9595401,0.94936866
1.3509285,1.3581712,1.3211489,1.317431,1.4090341,1.4484028,1.3237789,1.3873056,1.231072,1.3013117,1.3576412,1.3380532,1.5927418,1.5349244,1.1520727,1.1847292,1.4108541,1.4981498,1.4432228,1.3980083,1.1966231,1.1934819,1.1744062,1.1514418,1.3964237,1.3314837,1.4416363,1.4562862,1.4137336,1.3851628,1.426738,1.4372387,1.2045245,1.2344996,1.2267574,1.2096589,1.1333759,1.1681963,1.0215883,1.0526855,1.4138868,1.4204377,1.0302473,1.0421066,0.8726327,0.91685647,0.95910853,0.9774509,0.88538986,0.9108173,0.9111411,0.9231786
1.2537824,1.2567486,1.2331028,1.2604225,1.3454893,1.3367189,1.21033,1.2249177,1.2097414,1.2189642,1.3375939,1.3592505,1.4636909,1.449093,1.0352131,0.9954168,1.2818146,1.2964443,1.2856444,1.346473,1.1761675,1.1939087,1.1305307,1.1497556,1.3455218,1.3650702,1.4927567,1.626804,1.3429848,1.3644433,1.3298023,1.4103689,1.1395473,1.1205335,1.2611729,1.2527034,1.2757412,1.2920153,1.1579016,1.1613709,1.495788,1.4870268,1.1049911,1.1191391,0.9209593,0.95843333,0.9585475,0.92407966,0.9437374,0.9232765,0.91072655,0.9252333
1.245134,1.228277,1.1238682,1.1118859,1.3136982,1.2905347,1.2745464,1.2906197,1.2235807,1.2197964,1.2656661,1.2771639,1.3706286,1.378102,1.0232967,0.98342276,1.307757,1.3249056,1.235525,1.2745165,1.1053365,1.109453,1.0614535,1.0360854,1.2126939,1.2233999,1.3491528,1.4774878,1.2420144,1.2487438,1.2003428,1.283195,1.0732164,1.0567912,1.0113695,1.006791,1.1668478,1.1814227,0.98707247,1.0031872,1.5300752,1.5076866,1.0949479,1.1329713,0.8693525,0.9269894,0.8735673,0.8809191,0.87854904,0.88698816,0.8864518,0.88125587
1.2356249,1.2572424,1.2285163,1.2286066,1.278846,1.3123215,1.3039626,1.2403417,1.1631082,1.1792226,1.2058072,1.2063276,1.37555,1.3329133,1.1179056,1.1389652,1.3323914,1.2776504,1.2742882,1.294912,1.1124159,1.1175715,1.1268617,1.1244655,1.2542744,1.2358903,1.4594905,1.4661561,1.322388,1.3173239,1.384302,1.3659035,1.0902249,1.078781,1.1415212,1.1419653,1.1305788,1.1323488,1.0160857,1.0444194,1.3946903,1.3899441,1.0175854,1.0349232,0.8908094,0.94786954,0.9497144,0.960013,0.95490974,0.9739378,0.8586628,0.8836776
1.4948308,1.5558758,1.3663312,1.4057693,1.5321579,1.5807822,1.5484382,1.5740529,1.4443107,1.4622765,1.4517056,1.451584,1.7049348,1.7461799,1.3035684,1.3432052,1.5373787,1.6344091,1.4450289,1.5431964,1.2272383,1.2724496,1.1747764,1.2218683,1.427399,1.4615937,1.5186983,1.6391618,1.3867044,1.4738916,1.5138673,1.6391994,1.1644446,1.1591358,1.2071913,1.1986033,1.154194,1.1732285,1.1015055,1.1555696,1.4975847,1.6352626,1.116994,1.1809164,0.96874416,0.9535168,0.94930905,0.98456067,0.94787556,1.0100976,0.9077478,0.9134724
1.2224813,1.2233616,1.1999961,1.2121117,1.3062009,1.3127434,1.1274818,1.120885,1.188982,1.1873485,1.2212337,1.2092615,1.3453416,1.3481288,1.0965928,1.0779147,1.2443168,1.2531714,1.2929397,1.3332497,1.1064466,1.1037372,1.0216426,1.0250759,1.1882871,1.1734662,1.3914715,1.4753038,1.2120087,1.2192605,1.3065572,1.3615735,1.1284714,1.1410894,1.0082257,1.0293928,1.0944579,1.1094658,1.0846138,1.0798455,1.2818685,1.2825671,0.963601,0.9753031,0.805573,0.9085644,0.9903447,0.97454077,0.9391693,0.9479902,0.8602181,0.87379193
1.269608,1.2527264,1.2746338,1.274889,1.3392932,1.3717182,1.2313232,1.2243675,1.1928027,1.2040627,1.175136,1.1971145,1.3498566,1.3254418,1.0962018,1.0654881,1.3200272,1.3637667,1.3169488,1.2955842,1.1447656,1.1664389,1.1091273,1.1327163,1.2588866,1.2833058,1.2854265,1.3592908,1.2688941,1.3148998,1.1811762,1.203798,1.1810889,1.157962,1.105958,1.0965127,1.1674906,1.1737952,1.0592195,1.0685523,1.3783114,1.3673149,1.0442064,1.0504599,0.8711379,0.9232121,1.0021145,0.9900362,0.9290786,0.88810116,0.9196732,0.9060712
1.3357514,1.3265316,1.2232101,1.2014486,1.408543,1.3445027,1.3150115,1.3302013,1.2742167,1.2252927,1.3212688,1.2801962,1.5208845,1.5476675,1.1674111,1.1745417,1.4506065,1.433386,1.4538028,1.490043,1.1780181,1.1177264,1.1066391,1.0834447,1.3234475,1.300461,1.61082,1.6766789,1.4188458,1.4312805,1.4078696,1.5047421,1.1629531,1.1005465,1.0385438,1.0122908,1.1768501,1.1990029,1.159753,1.1456093,1.4739891,1.3948765,1.0188291,1.010609,0.8446351,0.9080448,0.9372358,0.91704875,0.8663101,0.8612003,0.90159416,0.90287423
1.1631875,1.1444619,1.1075847,1.1043111,1.2062343,1.182343,1.0642229,1.0774586,1.0197307,1.0185741,1.1249528,1.0998211,1.2564987,1.266062,1.0010989,0.9682313,1.1560118,1.1804819,1.1675992,1.1851468,1.0560595,1.0222911,0.9709748,0.9272582,1.0690027,1.0743269,1.1349319,1.1698261,1.0706196,1.0394018,1.1304374,1.1720265,0.9671134,0.9376097,1.0659581,1.0787718,1.0111943,1.0131795,1.0122877,0.9973744,1.3737903,1.3788445,0.9887679,0.9985427,0.79013103,0.9102136,0.8417375,0.8367984,0.8476424,0.85507387,0.8163332,0.8170093
1.34681,1.339214,1.2308481,1.2238749,1.3519845,1.3511894,1.3542192,1.3267452,1.280763,1.2957212,1.2924211,1.2637603,1.5222714,1.5225803,1.169018,1.1107517,1.3365431,1.3240248,1.3088301,1.3306216,1.1660362,1.161236,1.1710236,1.1361593,1.4215258,1.3551606,1.7728262,1.7114825,1.5485141,1.4753462,1.6110066,1.5437288,1.1674927,1.160057,1.0506215,1.0460929,1.1324244,1.1280744,1.1361239,1.1039379,1.4628019,1.4209318,1.0051329,1.0355847,0.8212685,0.9159045,0.98045003,0.9890636,0.9325815,0.9159047,0.81142443,0.81654507
1.4189622,1.4180669,1.418546,1.4247669,1.5637552,1.5492564,1.3956199,1.3526974,1.3602453,1.3463802,1.4825759,1.4684237,1.6788834,1.6509933,1.2425003,1.2724352,1.5054622,1.5152708,1.4687047,1.4762225,1.2721723,1.2823476,1.2142622,1.202614,1.3704664,1.3683571,1.4829876,1.4741489,1.4505209,1.4711719,1.453573,1.4813015,1.3047376,1.2699757,1.1308494,1.133348,1.2302865,1.2402463,1.2500165,1.2483402,1.6173956,1.5896626,1.1131419,1.1556273,0.89646095,0.9243912,1.0500382,1.0410849,0.939805,0.9238534,0.9492016,0.95675987
1.3952571,1.3989475,1.271515,1.2842842,1.4175906,1.4392415,1.4701502,1.4533473,1.2945893,1.3217552,1.3018318,1.3236829,1.5600154,1.535297,1.1596211,1.0501168,1.4157103,1.448545,1.3109647,1.35484,1.1656106,1.1600097,1.1444131,1.1326874,1.2546151,1.2446922,1.4118644,1.3791147,1.3834668,1.3266071,1.4400561,1.4174279,1.1236382,1.1153522,1.0712327,1.0656046,1.064178,1.0387465,0.93328863,0.88352835,1.4780788,1.3986105,1.0835683,1.0372263,0.9128037,0.92976826,0.9198313,0.9012398,0.9211548,0.90606767,0.8459841,0.8593449
1.3403686,1.3637829,1.3000124,1.3249708,1.3827707,1.4505718,1.2704695,1.2880465,1.2056062,1.2608376,1.2398726,1.2623119,1.4387015,1.4670378,1.1688821,1.1537591,1.3155838,1.3422099,1.2769423,1.3744969,1.1215124,1.1898208,1.1374416,1.1618931,1.2958567,1.2935246,1.3540227,1.4276602,1.3500805,1.3438717,1.3676357,1.3908415,1.1235043,1.171223,1.2769068,1.2728125,1.1244612,1.1576607,1.1445081,1.1681167,1.517884,1.5398563,1.0875608,1.1336641,0.9352233,0.9431149,1.0295172,1.0565203,1.0038364,0.97048926,0.8693959,0.88922906
1.4213644,1.4030169,1.3839042,1.3786191,1.5085948,1.5115157,1.3618574,1.3843304,1.3349037,1.3732312,1.49174,1.4580237,1.6417241,1.6124957,1.2080386,1.2009013,1.4823294,1.4869363,1.4241369,1.5256442,1.2994139,1.2827668,1.2730448,1.2451752,1.5054988,1.475963,1.654143,1.6600924,1.5895581,1.494588,1.6097827,1.5770844,1.247182,1.2716148,1.3055071,1.2762289,1.2253144,1.2329971,0.99897647,1.078173,1.5465244,1.5262015,1.1196846,1.127723,0.9620081,0.9412699,1.0488572,1.0031791,1.0247931,0.93967944,0.9605373,0.939353
1.3282405,1.3242556,1.315351,1.3322372,1.347852,1.3592528,1.1727489,1.2017447,1.1787546,1.2015014,1.307125,1.3230484,1.4550083,1.4851844,1.1287123,1.0777714,1.3757722,1.3487084,1.3642298,1.4009356,1.2246071,1.2120252,1.1411192,1.1086819,1.2417326,1.2421279,1.434573,1.4454644,1.3391846,1.3278787,1.3901758,1.3937712,1.1300532,1.1214759,1.1859673,1.1815318,1.1129352,1.12804,1.0977668,1.0958748,1.3120455,1.3244709,0.9295079,0.9499161,0.8585743,0.9243623,1.0491222,1.0076696,0.9507013,0.93390024,0.87237257,0.8787009
1.2243521,1.2118033,1.1813483,1.1806126,1.2912862,1.3189118,1.2228367,1.2296522,1.1793255,1.2212002,1.2208031,1.2272751,1.37042,1.3313694,1.0650192,1.0223131,1.2784979,1.2973884,1.2282867,1.2480567,1.0779074,1.060689,1.0611018,1.0676104,1.3216119,1.2802587,1.4743919,1.4431813,1.3323277,1.2774972,1.3242737,1.2568275,1.0957856,1.0459943,1.0574644,1.0369265,1.0970411,1.1278336,0.942618,0.9572978,1.472998,1.4462095,1.0397307,1.0907761,0.80142456,0.901952,0.89908314,0.86962926,0.85094905,0.8215825,0.85016096,0.843111
1.2672379,1.2815738,1.2631822,1.2831677,1.3078474,1.3148329,1.3030503,1.2651653,1.2129238,1.2036941,1.2990971,1.32049,1.5385242,1.4880892,1.0829868,1.0822567,1.3623285,1.2990171,1.3114436,1.3504195,1.1733124,1.1770251,1.1635268,1.1206155,1.4228057,1.3477615,1.5911857,1.5403056,1.3953253,1.3489147,1.5111896,1.4672226,1.1702904,1.1280013,1.0543249,1.0111357,1.0187654,1.0342289,0.9632949,0.9725639,1.3898865,1.3664094,1.013877,1.006657,0.8620541,0.91700566,0.9604576,0.9399978,0.92175174,0.9385085,0.8498562,0.84667206
1.3695573,1.4012359,1.2184614,1.2082924,1.4171202,1.4747732,1.3513802,1.3944037,1.2598633,1.2901675,1.3273846,1.324634,1.5247569,1.54253,1.1966796,1.1555847,1.4453167,1.4706362,1.4077194,1.4346471,1.1837386,1.217655,1.2182683,1.2236896,1.4578638,1.4784335,1.4935052,1.622571,1.491481,1.5080968,1.4844692,1.5170137,1.13005,1.1539104,1.23468,1.2258279,1.1863884,1.1976615,1.119363,1.1288692,1.620286,1.5766118,1.1109769,1.1093091,0.9143205,0.9180376,0.95725685,0.92732304,0.8948609,0.86390555,0.93347704,0.9077686
